batch_id,guid,wait_msecs,before_cpuutil_max,before_harddpf_max,before_diskutil_max,target,chassistype,ram,os,#ofcores,age_category,graphicscardclass,processornumber,cpucode,persona
20200310-210518,b8c9e6f4472b41a287e142ebd6f4827e,1506,27.823219548271705,9.163058791932906,14.116333422773781,1,Desktop,16,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Communication
20201205-190333,b5e2d883cdfa46e8a2c8cc67c53028fb,1500,73.8312526419343,9.724839145059493,15.24281789931809,1,Desktop,8,Win10,2,6,Low-End Graphics Cards,22,i5-4250U,Content Creator/IT
20200613-200227,3fde34c973e44c029b8158b0e5820c0f,3200,13.007297263345697,9.72681735815405,12.632257091262145,1,Desktop,16,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700,Web User
20200607-200227,de18ec21c9794494a156952fb8f7e9e9,1999,5.39573830638715,8.198769518795682,13.137407771236369,1,Intel NUC/STK,16,Win10,4,1,Office-Class Graphics Cards,14,i7-8809G,Communication
20201006-200229,35cdb23df63f41458f105f83342e625e,1200,36.8749356124343,9.326697798491722,14.472728037613363,1,Notebook,8,Win8.1,2,5,Low-End Graphics Cards,22,i5-4210H,Casual Gamer
20201216-201728,dc13ae3e3f9b459d9573f2f7bcb3fbb8,1693,72.29512119257788,10.33950384307138,14.913226104379682,1,Notebook,16,Win10,2,3,,14,i7-6600U,Web User
20201001-200228,e8a6e7b80b5c47acb8bea1a521a846e7,1489,56.29096389141999,9.257405670183989,12.569618657480108,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-6260U,Communication
20200914-200229,ab8dd3c8170a43399e58f3bffc0cac54,3009,16.3318506081978,9.139433084236805,12.407987698198207,1,Notebook,16,Win10,4,1,,14,i7-8650U,Communication
20200508-200252,9d48735331a34f7a824ac5257120d8ea,5399,19.120676497395397,7.865427284596451,13.016745514859782,2,Desktop,16,Win10,2,4,Low-Midrange Graphics Cards,14,i7-5557U,Web User
20201110-190233,6ebdaf8f866a48138bfde6179ebb0f29,5092,40.51054497960809,10.249158321608757,13.029094231036256,2,Intel NUC/STK,8,Win10,2,4,Low-Midrange Graphics Cards,14,i5-5250U,Web User
20200303-200228,bfb5b0bbf274447e981d2f2ec053219f,9999,43.8270758132347,9.81248084357421,14.935889050321938,4,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Web User
20201202-190229,02a28ccd1fff42bc91e14f22a189570f,2310,18.371707208939302,9.5277214407333,13.863403138918484,1,Desktop,8,Win10,4,1,Low-Midrange Graphics Cards,14,i3-8300,Office/Productivity
20201117-190232,d2e3f86bedcc4bf0998a04afac187de2,1003,10.4837810032351,9.458307931784201,15.033998357509768,1,Desktop,8,Win10,4,4,Low-End Graphics Cards,22,i5-4460,Office/Productivity
20200330-210228,05faa26b24c9443c8aaf525489497c29,4800,26.5592098526014,5.567619434220025,10.345899814118209,2,Desktop,4,Win10,2,1,Low-Midrange Graphics Cards,14,G5600,Content Creator/IT
20201201-190313,0473cc730cb644c7ae78099045f56a53,1692,23.029928269007698,9.062502113191643,12.15055574290037,1,Notebook,16,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Casual User
20200408-210233,784ac7d177ef4c25a2ffcc92d2826599,1500,27.890653401551692,9.399061441302893,11.741113499350682,1,2 in 1,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-7200U,Communication
20201007-200228,044420c6de774e5aa8e8d34c775251a6,2900,18.225893326986498,10.941993646260554,17.49705757546339,1,Notebook,8,Win10,4,1,,14,i5-8350U,Communication
20201203-190229,07dd900192d84cf18b2c216be9ba4969,1193,18.6446252644275,7.53671515691426,10.678881802060612,1,Desktop,8,Win10,4,2,Office-Class Graphics Cards,14,i5-7400,Casual Gamer
20200614-200229,b5c8870217784aa2b3a6e3d14e280300,1999,11.4667510521698,8.651595767866473,10.4697388121202,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8550U,Casual Gamer
20200303-200228,0493ee34d5b04ef4aa053780cf066343,2500,28.9176174946103,10.6938940186414,16.90540903789123,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Casual User
20200413-210228,2e9681d29eab4f44871ed0948a2073a9,2300,99.8437730122353,8.739500949945388,14.32533123588506,1,Notebook,12,Win10,2,2,Low-Midrange Graphics Cards,14,i3-6006U,Web User
20200908-200230,e5be9b3b093e43b488d5448f2b6be9ad,4400,32.931981726225,9.033329683482057,14.455267074807978,2,Desktop,16,Win10,4,2,Office-Class Graphics Cards,14,i7-7700K,Casual Gamer
20200311-210227,0b2beda442a043339cd6a704007d7a0c,1500,49.61803766696429,9.843809039637435,16.385184391664644,1,Desktop,4,Win10,2,-1,Low-Midrange Graphics Cards,90,i3-530,Web User
20200416-210228,07569c3869234c299eb7dc012c6a3cdc,6203,18.5877763861413,8.340153706742267,13.151400382219856,3,Notebook,16,Win10,4,2,Low-Midrange Graphics Cards,14,i7-8550U,Office/Productivity
20200901-080000,d0e68bb713054efba60836bea21fecbc,4600,28.675403141052605,8.747253644777548,14.386512357270702,2,Notebook,4,Win10,2,3,Low-End Graphics Cards,14,m3-6Y30,Office/Productivity
20200821-200227,06974821e6954b62b362ae1fc630ac38,2001,25.9930082041266,10.709566325553958,15.612938963955074,1,Desktop,8,Win10,4,2,Office-Class Graphics Cards,14,i5-7500,Content Creator/IT
20200201-200228,bf654d14f6e441f9998e7401037a58d5,1800,38.125641018359,9.638079969116001,12.700747222365251,1,2 in 1,8,Win10,2,6,Office-Class Graphics Cards,22,i7-4500U,Web User
20200906-200228,0417e1413d8641ab8e2fc89698c0b53a,1300,5.01092184420635,8.431475435882831,14.200484677939107,1,Notebook,32,Win10,4,2,Office-Class Graphics Cards,14,i7-7820HQ,Communication
20200915-200221,e8c0fa3f41c3435bb83785f900a25f2f,1100,48.8027342483768,9.76799964086506,14.00795691687988,1,Desktop,12,Win10,4,6,Low-Midrange Graphics Cards,22,i5-3450,Web User
20200429-200228,a2754c0638e04b348b5eae8337f08cab,1897,16.8047665839502,10.622409212759932,12.996243184750888,1,Notebook,8,Win10,4,6,Low-End Graphics Cards,32,i7-2670QM,Win Store App User
20201009-200236,073e06928c424381b1b65a9b4e9abc7a,1702,15.606823397623401,8.94650592696541,17.201692080232252,1,Notebook,4,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Web User
20201029-200228,0683c0878e524921b1339ce9c510e321,1294,14.3913375430074,9.672428647840482,15.054843974381475,1,Desktop,16,Win10,4,5,Low-End Graphics Cards,22,i7-4770S,Web User
20200319-210232,ea493bf2b3ee4b1c89482302ac618ef1,4000,58.642964605118294,9.936964256610295,16.952464206078627,2,Notebook,8,Win10,2,3,,14,i7-7600U,Communication
20200212-200229,d6ebf7cd5f8443589665a78e74ecff00,1100,29.5740797867314,10.910786084723043,17.709333095383645,1,Desktop,12,Win10,4,5,High-End Graphics Cards,22,i7-4790,Casual User
20201001-200228,e4fc0f7615f34590ac9d76f8df057abb,5700,10.4944989517741,10.312609563184491,16.676009399764453,3,Notebook,64,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6920HQ,Communication
20201102-190232,edefc655a44a401caa0561d28c997260,1086,36.5712586021716,9.838387107787954,16.074090979992384,1,Desktop,8,Win10,4,6,Low-End Graphics Cards,32,i7-2600,Web User
20200702-200228,ba33684aa48447e28395c65133039c22,1500,9.770227718386359,9.452436952808371,11.472634481614008,1,Desktop,16,Win10,4,6,High-End Graphics Cards,22,i7-4770,Office/Productivity
20200510-200229,9389d8d912404755853ec6817f43b74b,3300,50.54013756673661,9.177643139365033,14.52910074386232,2,Notebook,4,Win10,2,1,Mid-Range Graphics Cards,14,i3-8130U,Casual Gamer
20200318-210228,9c3a84af40af4605820cf1f01750a75a,3300,47.3396983163885,11.546364305096603,13.156506039263173,2,Desktop,32,Win10,4,2,High-End Graphics Cards,14,i7-7700K,Casual User
20201104-190243,817fa2ec5668428db61d64e631d77334,2405,15.5021300385496,8.154402980564628,12.887213468257164,1,Desktop,16,Win10,4,4,,22,E5-1603v3,Communication
20201124-190229,a478ab382f2a4581af4d2f02bb06bfd8,6494,43.700819287697,10.208783963888031,15.90477279225359,3,Notebook,32,Win10,4,3,High-End Graphics Cards,14,i7-6820HK,Entertainment
20200925-200228,05f80f68536d4d73818c478194e5d34c,2601,45.0820561247815,9.03910665977366,16.420253322243063,1,Notebook,4,Win10,2,6,Low-Midrange Graphics Cards,32,i5-2450M,Web User
20200810-200214,86fbca23568041c2bb4fd31233798155,2000,7.501206184271361,8.376401910585686,12.67061060415148,1,Notebook,4,Win10,2,6,Low-End Graphics Cards,32,i5-2520M,Web User
20200921-200228,d9e1c3633aff4c308d0d910f6c6d4e89,1300,26.9550144042272,9.049216429311683,13.18414470460566,1,Desktop,16,Win10,2,2,Office-Class Graphics Cards,14,i3-7100,Communication
20201112-190229,e60cd3cdf0dd46398ac9926803728171,1202,51.904339609752995,11.035164908328298,19.328633313864852,1,Desktop,16,Win10,4,2,Office-Class Graphics Cards,14,i5-7500,Web User
20201118-190230,ff4108dcefe0435d8171cd773778b2e3,2100,41.875366185193,9.293152086576358,12.658939627359057,1,Notebook,16,Win10,4,3,Office-Class Graphics Cards,14,i7-7820HQ,Web User
20201016-200228,84b3f19d528a4c338a93f39f03f67bb0,1195,25.4414004145,9.833169521360894,14.942768353778447,1,Notebook,6,Win10,2,6,Low-End Graphics Cards,22,i5-3210M,Office/Productivity
20200227-200230,eac72ff83b514d339140bd6d9193f4e0,7703,57.3374847407028,10.602159159985794,16.18160659763769,3,2 in 1,8,Win10,2,5,Office-Class Graphics Cards,22,i5-4210U,Web User
20200722-200233,07afb009f801436da7d1fda7c5297c8b,1609,58.5912069954231,11.65296281710408,13.571642425425972,1,Desktop,8,Win10,6,0,Low-Midrange Graphics Cards,14,i5-9500,Office/Productivity
20201112-190229,c1a1b244b3d84ba4b8fa5bcaa772f939,4200,57.465765375339785,9.62634758877921,15.971623570336085,2,Desktop,12,Win10,4,3,Low-Midrange Graphics Cards,14,i5-6400T,Web User
20201005-200228,04105a5a749442baa449327e8cc95c5f,5102,11.4110397232606,7.652479701842588,11.560387498624786,2,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Gamer
20200420-210234,e3a253817f904960895464e22fe85a4d,1500,31.17147066481809,9.43894793912905,14.84959252769701,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7300U,Communication
20200317-210516,5311bb5613fa46319856c04d91048225,1406,8.72466196616181,8.161376714084124,13.092333216767488,1,Desktop,16,Win10,2,1,Low-Midrange Graphics Cards,14,i5-7260U,Office/Productivity
20200331-210228,ded23df4689d4378b5725a30d533d2f9,1195,32.9697179172733,9.263359106819332,13.978873047075144,1,Desktop,8,Win10,2,4,Low-Midrange Graphics Cards,14,i7-5557U,Office/Productivity
20201010-200234,8e75563731d7437ea7d6169611d38f27,1013,99.8438549638162,10.621469951667052,17.893646942380165,1,Notebook,8,Win10,2,5,,22,i5-4300U,Web User
20200702-200228,0770900c81dc49bc8ecb0e76dfba957d,1907,51.0935729587341,7.0650823744113325,14.502658635200998,1,Notebook,4,Win10,2,6,Office-Class Graphics Cards,65,T7500,Casual User
20201211-190235,08c281d1866d4e01afddc7beb889c90b,1099,8.17234520666638,8.41237265055942,11.251977159249288,1,Notebook,8,Win10,4,1,Mid-Range Graphics Cards,14,i5-8250U,Casual User
20200909-200238,a56fb04c6ae94eec8c8b32b689396a43,6100,27.1839392946315,8.943822478776134,13.178783353874518,3,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Win Store App User
20200222-200228,f49ee18413c14dd29908323b70ac8c2d,1545,13.539079389324801,8.096638438843533,12.237483599267572,1,Desktop,4,Win10,2,3,Low-Midrange Graphics Cards,14,i3-6100U,Office/Productivity
20200404-210228,04dc8713b65649a48ceedb6d4775257e,1700,15.3115430204361,11.554838521495348,13.294511749210011,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Communication
20200806-200235,b94fb76ca8b64efdb5ac5bf76289b2dc,1400,15.2188254369616,8.906914318937158,15.39431342226609,1,Desktop,16,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700,Communication
20200211-200228,cb16661e3778497cbe32c6d3b3a452cb,3500,81.0942566739211,11.043701175931927,19.13660435638257,2,2 in 1,8,Win10,2,4,Low-End Graphics Cards,14,i7-5500U,Web User
20201030-200230,05fe4f52e0b3427a970d02e5e64b8dbb,2400,78.2031370781178,10.399166851701168,17.49824326351341,1,Desktop,8,Win10,2,6,Low-End Graphics Cards,22,i3-4130,Web User
20201002-200231,f13af27b08f24a08b6c6af39abf68adb,3306,18.5550718035995,11.097338928137074,16.793675635780794,2,Desktop,32,Win10,4,3,High-End Graphics Cards,14,i7-6700K,Web User
20201120-191457,a56fb04c6ae94eec8c8b32b689396a43,1399,11.8780296333412,8.719212114689208,10.977931888386026,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Win Store App User
20200330-210228,91a60ee42ba749c0b179b1eb2f819636,3687,14.0887135448506,9.091366885722563,12.480732307343136,2,Intel NUC/STK,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7300U,Office/Productivity
20201121-190229,43c03f10f4cc49478b0e6521e560b3f7,1309,7.005711089379161,9.229829901272426,11.584889827652615,1,Desktop,32,Win10,4,6,,32,i7-2600,Communication
20201028-200228,061e16e371d2433aad68635039c44a73,1200,17.8640990058253,8.853522923170292,11.146366876590807,1,Notebook,8,Win10,2,2,Low-Midrange Graphics Cards,14,i5-7200U,Office/Productivity
20200205-200230,04a5465059e841fa862f51d28cb33d55,1297,26.8567797602408,8.513034301081802,13.338067261769861,1,Notebook,4,Win10,4,5,Low-Midrange Graphics Cards,22,N3530,Office/Productivity
20201018-200237,0121379f76714a03823c02777d689676,3201,21.6131338341014,8.975793833821838,15.638436187885699,1,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20200409-210228,02e26f89521d4eadb2cbe41049b7764b,2399,7.331026724354109,9.093016824531725,11.038718852655318,1,Desktop,64,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700K,Office/Productivity
20201125-190240,98c474cd2b2e486c8799cc1de3ad2186,6000,33.08495702547,10.720011027085786,17.170107270716432,3,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8565U,Gamer
20201015-200229,04ac3689e64a49d187f7212f2030de61,5401,6.08761366940663,9.345319743276145,11.87897808307305,2,Notebook,16,Win10,6,1,Low-Midrange Graphics Cards,14,i7-8850H,Communication
20200919-200228,04f54afb540f4aac81f3a9061370c201,1100,87.81163584498138,12.502401273236439,18.028292597696748,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Office/Productivity
20201018-200237,0628d7f59f9343f6b12d824867dedcae,4803,98.90837972931568,10.647306642537286,16.56765185001687,2,Desktop,8,Win10,4,-1,Low-End Graphics Cards,-1,Unknown,Communication
20200422-210232,b0de9b79c3424d00a08c0e72c8bb1716,1102,53.4390123008805,10.632159108110907,16.078277144805696,1,Notebook,8,Win10,2,4,Low-End Graphics Cards,14,i5-5300U,Casual User
20201027-200230,ab8dd3c8170a43399e58f3bffc0cac54,1204,6.518408472540161,8.063575087288436,11.677394680238875,1,Notebook,16,Win10,4,1,,14,i7-8650U,Communication
20200409-210228,087d42c9691240efbd62c60ed15be342,1201,25.370704455847395,9.560897222947666,16.464103139780374,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Web User
20200901-200234,73f4f06a911d459a8af0a285b014e7ee,5002,25.7028223534588,8.509086711325786,13.55587561938314,2,Desktop,16,Win10,4,4,Low-Midrange Graphics Cards,14,i5-6600K,Casual User
20200223-200229,0684161a871c44f1b6fd82c59816015b,1890,13.1581523439359,7.691991475413122,9.753293890206482,1,Notebook,4,Win10,2,6,Low-End Graphics Cards,22,i5-3210M,Content Creator/IT
20200827-200232,6543651bca7e4bb4ad1c175c8ac794ec,1100,13.5261980165065,7.525627593164762,12.54557937013662,1,Intel NUC/STK,4,Win10,2,2,,14,i3-7100U,Win Store App User
20200925-200228,0d7e7cc0583b44df9d45e70b5b43d273,5307,30.4610478656616,7.0556675411669705,11.172143308823685,2,Desktop,8,Win10,2,6,Low-Midrange Graphics Cards,22,i3-3240,Web User
20200924-200228,0cbe1e581ef5416f83e444346b48b0b0,1699,28.86768739041989,9.94569052431711,17.538664533157043,1,2 in 1,16,Win10,4,0,Low-Midrange Graphics Cards,14,i7-8665U,Communication
20200416-210228,64ddb0f37f294663b2f0160dabfd45b7,2099,12.3486076401646,8.775955600043448,13.839348059802006,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8265U,Communication
20201010-200234,cca4965f432b4748a3c4b9c87e06b163,2201,19.994159573648894,6.3899007002885995,12.910910992588066,1,Notebook,16,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Web User
20200814-200214,04a5338e710c471f8d16569656b8aa07,1900,24.5398630200349,10.67200186643972,14.903387390414057,1,Notebook,8,Win10,4,1,,14,i5-8250U,Communication
20200923-200232,037c9eb0695b4457a4d57bdc03a22a4d,6359,25.076182476173397,8.317566435153052,15.717282166738409,3,Notebook,4,Win10,2,1,Low-Midrange Graphics Cards,14,i3-7020U,Communication
20200916-200237,4431431d19584ded9856f4514c822034,1296,10.124777494583,9.391521475899335,17.187053975462458,1,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i5-8250U,Content Creator/IT
20200313-210230,c32019bd56f64635881a266d58225475,1001,25.198875525570003,9.114395422857573,11.965871467457394,1,Notebook,16,Win10,4,3,High-End Graphics Cards,14,i7-6700HQ,Web User
20201129-190235,8d89d7b2f2134195a111fe376f6f3e11,1097,19.481852874894198,11.565202048860659,12.942816640035977,1,Notebook,16,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Web User
20200419-210224,5bc85a1cbc3e4f819cd7c7035d0130c3,1401,7.258885430615388,9.529069881330942,14.6548410359588,1,Desktop,32,Win10,4,3,High-End Graphics Cards,14,i7-6700K,Casual Gamer
20200520-200228,07afb009f801436da7d1fda7c5297c8b,1790,60.176357597515,8.628780359842668,12.350098934524988,1,Desktop,8,Win10,6,0,Low-Midrange Graphics Cards,14,i5-9500,Office/Productivity
20200610-200230,048dad34e44c44dda6c202a83f1cf2b2,5799,8.9930380426391,6.682366592642014,10.79220891666743,3,Desktop,8,Win10,2,2,Office-Class Graphics Cards,14,i3-7300T,Office/Productivity
20200519-200229,07592ea1370e489da1f2248e5d8213a8,6499,12.187477168744099,7.856565302502062,15.756498955677587,3,Notebook,16,Win10,4,2,High-End Graphics Cards,14,i7-7700HQ,Web User
20201203-190229,0121379f76714a03823c02777d689676,5504,20.4186668701683,8.929728367208714,15.556034765272262,3,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20200916-200237,cc196bb4087c49a2803fc944e22cd058,1703,10.273627698826902,10.487714690515984,15.714158328324453,1,Desktop,64,Win10,2,-1,High-End Graphics Cards,-1,Unknown,File & Network Sharer
20200820-200229,06e54d72cb7c4b5fb9e3d8541fb41a1a,1800,20.229934402747496,7.193814910290817,10.590035082457016,1,Notebook,4,Win10,2,3,Mid-Range Graphics Cards,14,i5-6200U,Office/Productivity
20200519-200229,c1cdba110739402980b55a15e517d42b,1502,35.0009255868196,9.694130308920643,14.746967203317082,1,Notebook,4,Win10,2,2,,14,N3350,Web User
20200128-200228,582c4a89ef8d4738b76748de6c68e918,1100,98.4374195896121,9.39922161351828,13.852085086681369,1,Notebook,16,Win10,2,6,Office-Class Graphics Cards,22,i7-4500U,Office/Productivity
20200826-200231,e6f7ac05d0394ed588da3186e3d1fd38,1391,23.169808915546604,6.949177571162256,13.288863936921809,1,Notebook,8,Win10,4,1,,14,i7-8550U,Communication
20200901-200234,0121379f76714a03823c02777d689676,3501,24.8406850031344,9.170195163575777,15.906628985569691,2,Intel NUC/STK,8,Win10,2,1,,14,i3-8109U,Office/Productivity
20201116-190235,08d81b6f06624e8b85ff49ef865cc0f9,1100,24.836024646613197,8.365627952424886,12.026963210338446,1,2 in 1,16,Win10,2,3,Low-Midrange Graphics Cards,14,i7-6600U,Office/Productivity
20200125-200229,fd3b7edb2786491287fc61076a1965bb,2300,15.233786027150801,7.8088191982510144,11.240936407475997,1,Notebook,12,Win10,4,3,High-End Graphics Cards,14,i7-6700HQ,Casual User
20201221-190233,5a45f98c0e66461c9adab15dc4e9bcc3,1536,36.2715975555884,7.373889949159189,11.333415094070288,1,Desktop,8,Win10,2,5,,22,G1820,Web User
20201018-200237,0e18be34454e41f792c64b7d45ffc1c9,3000,13.676383545723601,9.4950713332709,13.579781637762855,1,Notebook,16,Win10,2,4,Low-End Graphics Cards,14,i7-5600U,Communication
20201204-190310,052965158a1949b68732d0eaa3e0cfe6,2000,45.9375864998616,9.00146134365512,15.615160833355999,1,Notebook,4,Win10,2,6,Low-End Graphics Cards,32,i3-2328M,File & Network Sharer
20200826-200231,7697aa87d3e0450c9f85e36c6439a83f,1094,36.469096088227296,7.955340485453543,11.507411380536983,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Office/Productivity
20201204-190310,7fb7267b69ff4043aac6612660ac4c19,2700,36.0912358292175,10.789322318440963,16.815035786784,1,Desktop,8,Win10,2,3,Low-End Graphics Cards,14,i3-6100,Gamer
20201005-200228,f7057b5745254e4db30fa377f40f6685,6605,47.471991056809905,10.833447996475373,18.160991014396732,3,Notebook,8,Win10,4,1,Low-Midrange Graphics Cards,14,i7-8550U,Gamer
20201027-200230,e78c400a0a5345008d2b71c1039362a9,4000,17.0435740066456,8.185857776566532,15.45674084899601,2,Desktop,4,Win10,2,-1,Low-Midrange Graphics Cards,90,i3-550,Office/Productivity
20201007-200228,042a6ea7608147849441cb8747b685d6,2800,24.8347888035212,8.249739868871131,14.698467143044223,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,22,i5-3320M,Casual User
